Freq,time,motorpath,angle
2.00, 66.85, 196, 3.14
2.00, 66.88, 194, 3.14
2.00, 66.90, 191, 3.14
2.00, 66.93, 188, 3.14
2.00, 66.96, 183, 3.14
2.00, 66.99, 179, 3.14
2.00, 67.02, 173, 3.14
2.00, 67.04, 168, 3.14
2.00, 67.07, 161, 3.14
2.00, 67.10, 154, 3.14
2.00, 67.13, 147, 3.14
2.00, 67.16, 139, 3.14
2.00, 67.18, 131, 3.14
2.00, 67.21, 122, 3.14
2.00, 67.24, 113, 3.14
2.00, 67.27, 104, 3.14
2.00, 67.30, 94, 3.14
2.00, 67.32, 85, 3.14
2.00, 67.35, 75, 3.14
2.00, 67.38, 64, 3.14
2.00, 67.41, 54, 3.14
2.00, 67.43, 44, 3.14
2.00, 67.46, 33, 3.14
2.00, 67.49, 22, 3.14
2.00, 67.51, 11, 3.14
2.00, 67.54, 0, 3.14
2.00, 67.57, -10, 3.14
2.00, 67.59, -21, 3.14
2.00, 67.62, -32, 3.14
2.00, 67.65, -43, 3.14
2.00, 67.68, -54, 3.14
2.00, 67.71, -64, 3.14
2.00, 67.74, -75, 3.14
2.00, 67.76, -86, 3.14
2.00, 67.79, -95, 3.14
2.00, 67.82, -105, 3.14
2.00, 67.85, -115, 3.14
2.00, 67.88, -124, 3.14
2.00, 67.91, -133, 3.14
2.00, 67.94, -142, 3.14
2.00, 67.96, -150, 3.14
2.00, 67.99, -157, 3.14
2.00, 68.02, -164, 3.14
2.00, 68.05, -170, 3.14
2.00, 68.08, -176, 3.14
2.00, 68.11, -182, 3.14
2.00, 68.14, -186, 3.14
2.00, 68.17, -190, 3.14
2.00, 68.20, -194, 3.14
2.00, 68.23, -196, 3.14
2.00, 68.26, -198, 3.14
2.00, 68.29, -200, 3.14
2.00, 68.31, -200, 3.14
2.00, 68.34, -200, 3.14
2.00, 68.37, -200, 3.14
2.00, 68.40, -198, 3.14
2.00, 68.43, -196, 3.14
2.00, 68.46, -194, 3.14
2.00, 68.49, -190, 3.14
2.00, 68.52, -186, 3.14
2.00, 68.55, -182, 3.14
2.00, 68.58, -177, 3.14
2.00, 68.61, -171, 3.14
2.00, 68.63, -164, 3.14
2.00, 68.66, -157, 3.14
2.00, 68.69, -150, 3.14
2.00, 68.72, -142, 3.14
2.00, 68.75, -133, 3.14
2.00, 68.78, -124, 3.14
2.00, 68.81, -115, 3.14
2.00, 68.84, -105, 3.14
2.00, 68.87, -95, 3.14
2.00, 68.90, -85, 3.14
2.00, 68.92, -75, 3.14
2.00, 68.95, -64, 3.14
2.00, 68.98, -54, 3.14
2.00, 69.01, -43, 3.14
2.00, 69.04, -32, 3.14
2.00, 69.06, -21, 3.14
2.00, 69.09, -9, 3.14
2.00, 69.12, 3, 3.14
2.00, 69.15, 14, 3.14
2.00, 69.18, 25, 3.14
2.00, 69.21, 36, 3.14
2.00, 69.23, 47, 3.14
2.00, 69.26, 58, 3.14
2.00, 69.29, 68, 3.14
2.00, 69.31, 77, 3.14
2.00, 69.34, 86, 3.14
2.00, 69.36, 94, 3.14
2.00, 69.39, 104, 3.14
2.00, 69.42, 113, 3.14
2.00, 69.44, 122, 3.14
2.00, 69.47, 131, 3.14
2.00, 69.50, 139, 3.14
2.00, 69.53, 147, 3.14
2.00, 69.56, 154, 3.14
2.00, 69.58, 161, 3.14
2.00, 69.61, 168, 3.14
2.00, 69.64, 173, 3.14
2.00, 69.67, 179, 3.14
2.00, 69.70, 183, 3.14
2.00, 69.73, 187, 3.14
2.00, 69.75, 191, 3.14
2.00, 69.78, 194, 3.14
2.00, 69.81, 196, 3.14
2.00, 69.84, 198, 3.14
2.00, 69.87, 199, 3.14
2.00, 69.89, 199, 3.14
2.00, 69.92, 199, 3.14
2.00, 69.95, 198, 3.14
2.00, 69.98, 197, 3.14
2.00, 70.01, 195, 3.14
2.00, 70.04, 192, 3.14
2.00, 70.06, 189, 3.14
2.00, 70.09, 185, 3.14
2.00, 70.12, 181, 3.14
2.00, 70.15, 175, 3.14
2.00, 70.18, 170, 3.14
2.00, 70.20, 164, 3.14
2.00, 70.23, 157, 3.14
2.00, 70.26, 150, 3.14
2.00, 70.29, 142, 3.14
2.00, 70.32, 134, 3.14
2.00, 70.34, 126, 3.14
2.00, 70.37, 117, 3.14
2.00, 70.40, 107, 3.14
2.00, 70.43, 98, 3.14
2.00, 70.45, 89, 3.14
2.00, 70.48, 79, 3.14
2.00, 70.51, 69, 3.14
2.00, 70.54, 58, 3.14
2.00, 70.56, 48, 3.14
2.00, 70.59, 38, 3.14
2.00, 70.62, 27, 3.14
2.00, 70.64, 16, 3.14
2.00, 70.67, 5, 3.14
2.00, 70.70, -6, 3.14
2.00, 70.73, -17, 3.14
2.00, 70.75, -28, 3.14
2.00, 70.78, -39, 3.14
2.00, 70.81, -49, 3.14
2.00, 70.84, -60, 3.14
2.00, 70.86, -71, 3.14
2.00, 70.89, -81, 3.14
2.00, 70.92, -91, 3.14
2.00, 70.95, -101, 3.14
2.00, 70.98, -111, 3.14
2.00, 71.01, -121, 3.14
2.00, 71.04, -129, 3.14
2.00, 71.07, -138, 3.14
2.00, 71.09, -147, 3.14
2.00, 71.12, -154, 3.14
2.00, 71.15, -161, 3.14
2.00, 71.18, -168, 3.14
2.00, 71.21, -174, 3.14
2.00, 71.24, -179, 3.14
2.00, 71.27, -185, 3.14
2.00, 71.30, -189, 3.14
2.00, 71.33, -192, 3.14
2.00, 71.36, -195, 3.14
2.00, 71.39, -198, 3.14
2.00, 71.41, -199, 3.14
2.00, 71.44, -200, 3.14
2.00, 71.47, -200, 3.14
2.00, 71.50, -200, 3.14
2.00, 71.53, -199, 3.14
2.00, 71.56, -197, 3.14
2.00, 71.59, -195, 3.14
2.00, 71.62, -192, 3.14
2.00, 71.65, -188, 3.14
2.00, 71.68, -184, 3.14
2.00, 71.71, -179, 3.14
2.00, 71.74, -173, 3.14
2.00, 71.76, -167, 3.14
2.00, 71.79, -160, 3.14
2.00, 71.82, -153, 3.14
2.00, 71.85, -145, 3.14
2.00, 71.88, -137, 3.14
2.00, 71.91, -128, 3.14
2.00, 71.94, -119, 3.14
2.00, 71.97, -110, 3.14
2.00, 72.00, -99, 3.14
2.00, 72.03, -90, 3.14
2.00, 72.05, -80, 3.14
2.00, 72.08, -69, 3.14
2.00, 72.11, -58, 3.14
2.00, 72.14, -48, 3.14
2.00, 72.17, -37, 3.14
2.00, 72.19, -25, 3.14
2.00, 72.22, -14, 3.14
2.00, 72.25, -3, 3.14
2.00, 72.28, 8, 3.14
2.00, 72.31, 19, 3.14
2.00, 72.33, 30, 3.14
2.00, 72.36, 41, 3.14
2.00, 72.39, 52, 3.14
2.00, 72.42, 62, 3.14
2.00, 72.44, 72, 3.14
2.00, 72.47, 81, 3.14
2.00, 72.49, 91, 3.14
2.00, 72.52, 100, 3.14
2.00, 72.55, 110, 3.14
2.00, 72.58, 119, 3.14
2.00, 72.60, 128, 3.14
2.00, 72.63, 136, 3.14
2.00, 72.66, 144, 3.14
2.00, 72.69, 151, 3.14
2.00, 72.72, 158, 3.14
2.00, 72.74, 165, 3.14
2.00, 72.77, 171, 3.14
2.00, 72.80, 177, 3.14
2.00, 72.83, 181, 3.14
2.00, 72.86, 186, 3.14
2.00, 72.88, 190, 3.14
2.00, 72.91, 193, 3.14
2.00, 72.94, 195, 3.14
2.00, 72.97, 197, 3.14
2.00, 73.00, 199, 3.14
2.00, 73.02, 199, 3.14
2.00, 73.05, 199, 3.14
2.00, 73.08, 199, 3.14
2.00, 73.11, 198, 3.14
2.00, 73.14, 196, 3.14
2.00, 73.16, 193, 3.14
2.00, 73.19, 190, 3.14
2.00, 73.22, 187, 3.14
2.00, 73.25, 183, 3.14
2.00, 73.28, 178, 3.14
2.00, 73.31, 172, 3.14
2.00, 73.33, 166, 3.14
2.00, 73.36, 160, 3.14
2.00, 73.39, 153, 3.14
2.00, 73.42, 146, 3.14
2.00, 73.45, 138, 3.14
2.00, 73.47, 129, 3.14
2.00, 73.50, 121, 3.14
2.00, 73.53, 111, 3.14
2.00, 73.56, 102, 3.14
2.00, 73.59, 92, 3.14
2.00, 73.61, 82, 3.14
2.00, 73.64, 73, 3.14
2.00, 73.67, 62, 3.14
2.00, 73.69, 52, 3.14
2.00, 73.72, 42, 3.14
2.00, 73.75, 31, 3.14
2.00, 73.78, 20, 3.14
2.00, 73.80, 9, 3.14
2.00, 73.83, -2, 3.14
2.00, 73.86, -13, 3.14
2.00, 73.89, -24, 3.14
2.00, 73.91, -35, 3.14
2.00, 73.94, -46, 3.14
2.00, 73.97, -56, 3.14
2.00, 74.00, -67, 3.14
2.00, 74.02, -77, 3.14
2.00, 74.05, -87, 3.14
2.00, 74.08, -98, 3.14
2.00, 74.11, -107, 3.14
2.00, 74.14, -117, 3.14
2.00, 74.17, -126, 3.14
2.00, 74.20, -135, 3.14
2.00, 74.22, -143, 3.14
2.00, 74.25, -151, 3.14
2.00, 74.28, -159, 3.14
2.00, 74.31, -165, 3.14
2.00, 74.34, -172, 3.14
2.00, 74.37, -178, 3.14
2.00, 74.40, -183, 3.14
2.00, 74.43, -187, 3.14
2.00, 74.46, -191, 3.14
2.00, 74.49, -194, 3.14
2.00, 74.52, -197, 3.14
2.00, 74.55, -199, 3.14
2.00, 74.57, -200, 3.14
2.00, 74.60, -200, 3.14
2.00, 74.63, -200, 3.14
2.00, 74.66, -200, 3.14
2.00, 74.69, -198, 3.14
2.00, 74.72, -196, 3.14
2.00, 74.75, -193, 3.14
2.00, 74.78, -190, 3.14
2.00, 74.81, -185, 3.14
2.00, 74.84, -181, 3.14
2.00, 74.87, -175, 3.14
2.00, 74.89, -169, 3.14
2.00, 74.93, -163, 3.14
2.00, 74.95, -156, 3.14
2.00, 74.98, -148, 3.14
2.00, 75.01, -140, 3.14
2.00, 75.04, -132, 3.14
2.00, 75.07, -123, 3.14
2.00, 75.10, -113, 3.14
2.00, 75.13, -103, 3.14
2.00, 75.16, -93, 3.14
2.00, 75.18, -83, 3.14
2.00, 75.21, -73, 3.14
2.00, 75.24, -62, 3.14
2.00, 75.27, -51, 3.14
2.00, 75.30, -41, 3.14
2.00, 75.33, -29, 3.14
2.00, 75.36, -18, 3.14
2.00, 75.38, -7, 3.14
2.00, 75.41, 4, 3.14
2.00, 75.44, 15, 3.14
2.00, 75.46, 26, 3.14
2.00, 75.49, 37, 3.14
2.00, 75.52, 48, 3.14
2.00, 75.55, 59, 3.14
2.00, 75.57, 69, 3.14
2.00, 75.60, 78, 3.14
2.00, 75.62, 87, 3.14
2.00, 75.65, 96, 3.14
2.00, 75.68, 106, 3.14
2.00, 75.71, 115, 3.14
2.00, 75.73, 124, 3.14
2.00, 75.76, 133, 3.14
2.00, 75.79, 141, 3.14
2.00, 75.82, 149, 3.14
2.00, 75.85, 156, 3.14
2.00, 75.87, 163, 3.14
2.00, 75.90, 169, 3.14
2.00, 75.93, 175, 3.14
2.00, 75.96, 180, 3.14
2.00, 75.99, 184, 3.14
2.00, 76.01, 188, 3.14
2.00, 76.04, 192, 3.14
2.00, 76.07, 194, 3.14
2.00, 76.10, 197, 3.14
2.00, 76.13, 198, 3.14
2.00, 76.15, 199, 3.14
2.00, 76.18, 199, 3.14
2.00, 76.21, 199, 3.14
2.00, 76.24, 198, 3.14
2.00, 76.27, 197, 3.14
2.00, 76.30, 194, 3.14
2.00, 76.32, 192, 3.14
2.00, 76.35, 188, 3.14
2.00, 76.38, 184, 3.14
2.00, 76.41, 180, 3.14
2.00, 76.44, 175, 3.14
2.00, 76.46, 169, 3.14
2.00, 76.49, 163, 3.14
2.00, 76.52, 156, 3.14
2.00, 76.55, 148, 3.14
2.00, 76.58, 141, 3.14
2.00, 76.61, 133, 3.14
2.00, 76.63, 124, 3.14
2.00, 76.66, 115, 3.14
2.00, 76.69, 106, 3.14
2.00, 76.72, 96, 3.14
2.00, 76.74, 86, 3.14
2.00, 76.77, 77, 3.14
2.00, 76.80, 67, 3.14
2.00, 76.82, 56, 3.14
2.00, 76.85, 45, 3.14
2.00, 76.88, 35, 3.14
2.00, 76.91, 25, 3.14
2.00, 76.93, 13, 3.14
2.00, 76.96, 2, 3.14
2.00, 76.99, -9, 3.14
2.00, 77.02, -20, 3.14
2.00, 77.04, -31, 3.14
2.00, 77.07, -42, 3.14
2.00, 77.10, -53, 3.14
2.00, 77.13, -63, 3.14
2.00, 77.15, -73, 3.14
2.00, 77.18, -83, 3.14
2.00, 77.21, -93, 3.14
2.00, 77.24, -103, 3.14
2.00, 77.27, -113, 3.14
2.00, 77.30, -122, 3.14
2.00, 77.33, -131, 3.14
2.00, 77.36, -140, 3.14
2.00, 77.38, -148, 3.14
2.00, 77.41, -156, 3.14
2.00, 77.44, -163, 3.14
2.00, 77.47, -169, 3.14
2.00, 77.50, -175, 3.14
2.00, 77.53, -181, 3.14
2.00, 77.56, -185, 3.14
2.00, 77.59, -190, 3.14
2.00, 77.62, -193, 3.14
2.00, 77.64, -196, 3.14
2.00, 77.68, -198, 3.14
2.00, 77.70, -199, 3.14
2.00, 77.73, -200, 3.14
2.00, 77.76, -200, 3.14
2.00, 77.79, -200, 3.14
2.00, 77.82, -199, 3.14
2.00, 77.85, -197, 3.14
2.00, 77.88, -194, 3.14
2.00, 77.91, -191, 3.14
2.00, 77.94, -187, 3.14
2.00, 77.97, -183, 3.14
2.00, 78.00, -178, 3.14
2.00, 78.02, -172, 3.14
2.00, 78.05, -166, 3.14
2.00, 78.08, -159, 3.14
2.00, 78.11, -152, 3.14
2.00, 78.14, -144, 3.14
2.00, 78.17, -135, 3.14
2.00, 78.20, -127, 3.14
2.00, 78.23, -117, 3.14
2.00, 78.26, -107, 3.14
2.00, 78.29, -98, 3.14
2.00, 78.31, -88, 3.14
2.00, 78.34, -77, 3.14
2.00, 78.37, -67, 3.14
2.00, 78.40, -56, 3.14
2.00, 78.43, -45, 3.14
2.00, 78.45, -34, 3.14
2.00, 78.48, -23, 3.14
2.00, 78.51, -12, 3.14
2.00, 78.54, -1, 3.14
2.00, 78.57, 10, 3.14
2.00, 78.59, 21, 3.14
2.00, 78.62, 32, 3.14
2.00, 78.65, 43, 3.14
2.00, 78.68, 53, 3.14
2.00, 78.70, 63, 3.14
2.00, 78.73, 73, 3.14
2.00, 78.75, 83, 3.14
2.00, 78.78, 93, 3.14
2.00, 78.81, 102, 3.14
2.00, 78.84, 111, 3.14
2.00, 78.87, 121, 3.14
2.00, 78.89, 130, 3.14
2.00, 78.92, 138, 3.14
2.00, 78.95, 146, 3.14
2.00, 78.98, 153, 3.14
2.00, 79.01, 160, 3.14
2.00, 79.03, 167, 3.14
2.00, 79.06, 173, 3.14
2.00, 79.09, 178, 3.14
2.00, 79.12, 183, 3.14
2.00, 79.15, 187, 3.14
2.00, 79.17, 190, 3.14
2.00, 79.20, 194, 3.14
2.00, 79.23, 196, 3.14
2.00, 79.26, 198, 3.14
2.00, 79.29, 199, 3.14
2.00, 79.31, 199, 3.14
2.00, 79.34, 199, 3.14
2.00, 79.37, 199, 3.14
2.00, 79.40, 197, 3.14
2.00, 79.43, 195, 3.14
2.00, 79.46, 193, 3.14
2.00, 79.48, 190, 3.14
2.00, 79.51, 186, 3.14
2.00, 79.54, 181, 3.14
2.00, 79.57, 177, 3.14
2.00, 79.60, 171, 3.14
2.00, 79.62, 165, 3.14
2.00, 79.65, 158, 3.14
2.00, 79.68, 151, 3.14
2.00, 79.71, 144, 3.14
2.00, 79.74, 136, 3.14
2.00, 79.76, 127, 3.14
2.00, 79.79, 118, 3.14
2.00, 79.82, 109, 3.14
2.00, 79.85, 99, 3.14
2.00, 79.88, 90, 3.14
2.00, 79.90, 81, 3.14
2.00, 79.93, 70, 3.14
2.00, 79.96, 60, 3.14
2.00, 79.98, 50, 3.14
2.00, 80.01, 39, 3.14
2.00, 80.04, 29, 3.14
2.00, 80.06, 18, 3.14
2.00, 80.09, 7, 3.14
2.00, 80.12, -4, 3.14
2.00, 80.15, -15, 3.14
2.00, 80.18, -26, 3.14
2.00, 80.20, -37, 3.14
2.00, 80.23, -48, 3.14
2.00, 80.26, -59, 3.14
2.00, 80.29, -69, 3.14
2.00, 80.31, -79, 3.14
2.00, 80.34, -90, 3.14
2.00, 80.37, -99, 3.14
2.00, 80.40, -109, 3.14
2.00, 80.43, -119, 3.14
2.00, 80.46, -128, 3.14
2.00, 80.48, -137, 3.14
2.00, 80.51, -145, 3.14
2.00, 80.54, -153, 3.14
2.00, 80.57, -160, 3.14
2.00, 80.60, -167, 3.14
2.00, 80.63, -173, 3.14
2.00, 80.66, -179, 3.14
2.00, 80.69, -184, 3.14
2.00, 80.72, -188, 3.14
2.00, 80.75, -192, 3.14
2.00, 80.78, -195, 3.14
2.00, 80.80, -197, 3.14
2.00, 80.83, -199, 3.14
2.00, 80.86, -200, 3.14
2.00, 80.89, -200, 3.14
2.00, 80.92, -200, 3.14
2.00, 80.95, -199, 3.14
2.00, 80.98, -198, 3.14
2.00, 81.01, -195, 3.14
2.00, 81.04, -192, 3.14
2.00, 81.07, -189, 3.14
2.00, 81.10, -185, 3.14
2.00, 81.13, -180, 3.14
2.00, 81.15, -174, 3.14
2.00, 81.18, -168, 3.14
2.00, 81.21, -162, 3.14
2.00, 81.24, -154, 3.14
2.00, 81.27, -147, 3.14
2.00, 81.30, -139, 3.14
2.00, 81.33, -130, 3.14
2.00, 81.36, -121, 3.14
2.00, 81.39, -111, 3.14
2.00, 81.42, -101, 3.14
2.00, 81.44, -92, 3.14
2.00, 81.47, -81, 3.14
2.00, 81.50, -71, 3.14
2.00, 81.53, -60, 3.14
2.00, 81.56, -49, 3.14
2.00, 81.59, -38, 3.14
2.00, 81.61, -27, 3.14
2.00, 81.64, -16, 3.14
2.00, 81.67, -5, 3.14
2.00, 81.70, 6, 3.14
2.00, 81.72, 17, 3.14
2.00, 81.75, 28, 3.14
2.00, 81.78, 39, 3.14
2.00, 81.81, 50, 3.14
2.00, 81.84, 60, 3.14
2.00, 81.86, 69, 3.14
2.00, 81.89, 79, 3.14
2.00, 81.91, 89, 3.14
2.00, 81.94, 98, 3.14
2.00, 81.97, 108, 3.14
2.00, 82.00, 117, 3.14
2.00, 82.02, 126, 3.14
2.00, 82.05, 135, 3.14
2.00, 82.08, 142, 3.14
2.00, 82.11, 150, 3.14
2.00, 82.14, 157, 3.14
2.00, 82.16, 164, 3.14
2.00, 82.19, 170, 3.14
2.00, 82.22, 176, 3.14
2.00, 82.25, 181, 3.14
2.00, 82.28, 185, 3.14
2.00, 82.30, 189, 3.14
2.00, 82.33, 192, 3.14
2.00, 82.36, 195, 3.14
2.00, 82.39, 197, 3.14
2.00, 82.42, 198, 3.14
2.00, 82.44, 199, 3.14
2.00, 82.47, 199, 3.14
2.00, 82.50, 199, 3.14
2.00, 82.53, 198, 3.14
2.00, 82.56, 196, 3.14
2.00, 82.58, 194, 3.14
2.00, 82.61, 191, 3.14
2.00, 82.64, 188, 3.14
2.00, 82.67, 183, 3.14
2.00, 82.70, 179, 3.14
2.00, 82.72, 173, 3.14
2.00, 82.75, 168, 3.14
2.00, 82.78, 161, 3.14
2.00, 82.81, 154, 3.14
2.00, 82.84, 147, 3.14
2.00, 82.87, 139, 3.14
2.00, 82.89, 131, 3.14
2.00, 82.92, 122, 3.14
2.00, 82.95, 113, 3.14
2.00, 82.98, 104, 3.14
2.00, 83.01, 94, 3.14
2.00, 83.03, 84, 3.14
2.00, 83.06, 75, 3.14
2.00, 83.09, 64, 3.14
2.00, 83.11, 54, 3.14
2.00, 83.14, 44, 3.14
2.00, 83.17, 33, 3.14
2.00, 83.19, 22, 3.14
2.00, 83.22, 11, 3.14
2.00, 83.25, 0, 3.14
2.00, 83.28, -10, 3.14
2.00, 83.30, -21, 3.14
2.00, 83.33, -32, 3.14
2.00, 83.36, -43, 3.14
2.00, 83.39, -54, 3.14
2.00, 83.42, -65, 3.14
2.00, 83.44, -75, 3.14
2.00, 83.47, -86, 3.14
2.00, 83.50, -96, 3.14
2.00, 83.53, -105, 3.14
2.00, 83.56, -115, 3.14
2.00, 83.59, -125, 3.14
2.00, 83.61, -133, 3.14
2.00, 83.64, -142, 3.14
2.00, 83.67, -150, 3.14
2.00, 83.70, -157, 3.14
2.00, 83.73, -164, 3.14
2.00, 83.76, -171, 3.14
2.00, 83.79, -176, 3.14
2.00, 83.82, -182, 3.14
2.00, 83.85, -186, 3.14
2.00, 83.88, -190, 3.14
2.00, 83.91, -194, 3.14
2.00, 83.94, -196, 3.14
2.00, 83.96, -198, 3.14
2.00, 83.99, -200, 3.14
2.00, 84.02, -200, 3.14
2.00, 84.05, -200, 3.14
2.00, 84.08, -200, 3.14
2.00, 84.11, -198, 3.14
2.00, 84.14, -196, 3.14
2.00, 84.17, -194, 3.14
2.00, 84.20, -190, 3.14
2.00, 84.23, -186, 3.14
2.00, 84.26, -182, 3.14
2.00, 84.29, -177, 3.14
2.00, 84.31, -171, 3.14
2.00, 84.34, -164, 3.14
2.00, 84.37, -157, 3.14
2.00, 84.40, -150, 3.14
2.00, 84.43, -142, 3.14
2.00, 84.46, -133, 3.14
2.00, 84.49, -124, 3.14
2.00, 84.52, -115, 3.14
2.00, 84.55, -105, 3.14
2.00, 84.58, -95, 3.14
2.00, 84.60, -85, 3.14
2.00, 84.63, -75, 3.14
2.00, 84.66, -64, 3.14
2.00, 84.69, -54, 3.14
2.00, 84.72, -43, 3.14
2.00, 84.75, -32, 3.14
2.00, 84.77, -21, 3.14
2.00, 84.80, -9, 3.14
2.00, 84.83, 3, 3.14
2.00, 84.86, 14, 3.14
2.00, 84.89, 25, 3.14
2.00, 84.92, 36, 3.14
2.00, 84.94, 47, 3.14
2.00, 84.97, 58, 3.14
2.00, 85.00, 68, 3.14
2.00, 85.02, 77, 3.14
2.00, 85.05, 86, 3.14
2.00, 85.07, 94, 3.14
2.00, 85.10, 104, 3.14
2.00, 85.13, 113, 3.14
2.00, 85.15, 122, 3.14
2.00, 85.18, 131, 3.14
2.00, 85.21, 139, 3.14
2.00, 85.24, 147, 3.14
2.00, 85.27, 154, 3.14
2.00, 85.29, 161, 3.14
2.00, 85.32, 168, 3.14
2.00, 85.35, 173, 3.14
2.00, 85.38, 179, 3.14
2.00, 85.41, 183, 3.14
2.00, 85.43, 187, 3.14
2.00, 85.46, 191, 3.14
2.00, 85.49, 194, 3.14
2.00, 85.52, 196, 3.14
2.00, 85.55, 198, 3.14
2.00, 85.57, 199, 3.14
2.00, 85.60, 199, 3.14
2.00, 85.63, 199, 3.14
2.00, 85.66, 198, 3.14
2.00, 85.69, 197, 3.14
2.00, 85.71, 195, 3.14
2.00, 85.74, 192, 3.14
2.00, 85.77, 189, 3.14
2.00, 85.80, 185, 3.14
2.00, 85.83, 181, 3.14
2.00, 85.86, 175, 3.14
2.00, 85.88, 170, 3.14
2.00, 85.91, 164, 3.14
2.00, 85.94, 157, 3.14
2.00, 85.97, 150, 3.14
2.00, 86.00, 142, 3.14
2.00, 86.02, 134, 3.14
2.00, 86.05, 126, 3.14
2.00, 86.08, 117, 3.14
2.00, 86.11, 107, 3.14
2.00, 86.14, 98, 3.14
2.00, 86.16, 89, 3.14
2.00, 86.19, 78, 3.14
2.00, 86.22, 69, 3.14
2.00, 86.25, 58, 3.14
2.00, 86.27, 48, 3.14
2.00, 86.30, 38, 3.14
2.00, 86.33, 27, 3.14
2.00, 86.35, 16, 3.14
2.00, 86.38, 5, 3.14
2.00, 86.41, -6, 3.14
2.00, 86.43, -17, 3.14
2.00, 86.46, -28, 3.14
2.00, 86.49, -39, 3.14
2.00, 86.52, -49, 3.14
2.00, 86.54, -60, 3.14
2.00, 86.57, -71, 3.14
2.00, 86.60, -81, 3.14
2.00, 86.63, -91, 3.14
2.00, 86.66, -101, 3.14
2.00, 86.69, -111, 3.14
2.00, 86.72, -121, 3.14
2.00, 86.75, -130, 3.14
2.00, 86.77, -138, 3.14
2.00, 86.80, -147, 3.14
2.00, 86.83, -154, 3.14
2.00, 86.86, -161, 3.14
2.00, 86.89, -168, 3.14
2.00, 86.92, -174, 3.14
2.00, 86.95, -179, 3.14
2.00, 86.98, -185, 3.14
2.00, 87.01, -189, 3.14
2.00, 87.04, -192, 3.14
2.00, 87.06, -195, 3.14
2.00, 87.09, -198, 3.14
2.00, 87.12, -199, 3.14
2.00, 87.15, -200, 3.14
2.00, 87.18, -200, 3.14
2.00, 87.21, -200, 3.14
2.00, 87.24, -199, 3.14
2.00, 87.27, -197, 3.14
2.00, 87.30, -195, 3.14
2.00, 87.33, -192, 3.14
2.00, 87.36, -188, 3.14
2.00, 87.39, -184, 3.14
2.00, 87.41, -179, 3.14
2.00, 87.44, -173, 3.14
2.00, 87.47, -167, 3.14
2.00, 87.50, -160, 3.14
2.00, 87.53, -153, 3.14
2.00, 87.56, -145, 3.14
2.00, 87.59, -137, 3.14
2.00, 87.62, -128, 3.14
2.00, 87.65, -119, 3.14
2.00, 87.68, -110, 3.14
2.00, 87.71, -99, 3.14
2.00, 87.73, -90, 3.14
2.00, 87.76, -80, 3.14
2.00, 87.79, -69, 3.14
2.00, 87.82, -58, 3.14
2.00, 87.85, -47, 3.14
2.00, 87.87, -37, 3.14
2.00, 87.90, -25, 3.14
2.00, 87.93, -14, 3.14
2.00, 87.96, -3, 3.14
2.00, 87.99, 8, 3.14
2.00, 88.01, 19, 3.14
2.00, 88.04, 30, 3.14
2.00, 88.07, 41, 3.14
2.00, 88.10, 52, 3.14
2.00, 88.12, 62, 3.14
2.00, 88.15, 72, 3.14
2.00, 88.17, 81, 3.14
2.00, 88.20, 91, 3.14
2.00, 88.23, 100, 3.14
2.00, 88.26, 110, 3.14
2.00, 88.28, 119, 3.14
2.00, 88.31, 128, 3.14
2.00, 88.34, 136, 3.14
2.00, 88.37, 144, 3.14
2.00, 88.40, 151, 3.14
2.00, 88.42, 158, 3.14
2.00, 88.45, 165, 3.14
2.00, 88.48, 171, 3.14
2.00, 88.51, 177, 3.14
2.00, 88.54, 182, 3.14
2.00, 88.56, 186, 3.14
2.00, 88.59, 190, 3.14
2.00, 88.62, 193, 3.14
2.00, 88.65, 195, 3.14
2.00, 88.68, 197, 3.14
2.00, 88.71, 199, 3.14
2.00, 88.73, 199, 3.14
2.00, 88.76, 199, 3.14
2.00, 88.79, 199, 3.14
2.00, 88.82, 198, 3.14
2.00, 88.85, 196, 3.14
2.00, 88.87, 193, 3.14
2.00, 88.90, 190, 3.14
2.00, 88.93, 187, 3.14
2.00, 88.96, 183, 3.14
2.00, 88.99, 178, 3.14
2.00, 89.01, 172, 3.14
2.00, 89.04, 166, 3.14
2.00, 89.07, 160, 3.14
2.00, 89.10, 153, 3.14
2.00, 89.13, 146, 3.14
2.00, 89.15, 138, 3.14
2.00, 89.18, 129, 3.14
2.00, 89.21, 121, 3.14
2.00, 89.24, 111, 3.14
2.00, 89.27, 102, 3.14
2.00, 89.29, 92, 3.14
2.00, 89.32, 82, 3.14
2.00, 89.35, 72, 3.14
2.00, 89.38, 62, 3.14
2.00, 89.40, 52, 3.14
2.00, 89.43, 41, 3.14
2.00, 89.46, 31, 3.14
2.00, 89.48, 20, 3.14
2.00, 89.51, 9, 3.14
2.00, 89.54, -2, 3.14
2.00, 89.57, -13, 3.14
2.00, 89.59, -23, 3.14
2.00, 89.62, -34, 3.14
2.00, 89.65, -46, 3.14
2.00, 89.68, -57, 3.14
2.00, 89.71, -67, 3.14
2.00, 89.73, -78, 3.14
2.00, 89.76, -87, 3.14
2.00, 89.79, -98, 3.14
2.00, 89.82, -107, 3.14
2.00, 89.85, -117, 3.14
2.00, 89.87, -126, 3.14
2.00, 89.90, -135, 3.14
2.00, 89.93, -143, 3.14
2.00, 89.96, -151, 3.15
2.00, 89.99, -159, 3.14
