Freq,time,motorpath,angle
5.00, 22.72, 95, 3.11
5.00, 22.75, 119, 3.11
5.00, 22.77, 139, 3.11
5.00, 22.80, 158, 3.10
5.00, 22.83, 174, 3.10
5.00, 22.86, 186, 3.10
5.00, 22.89, 194, 3.10
5.00, 22.92, 199, 3.10
5.00, 22.94, 199, 3.09
5.00, 22.97, 196, 3.09
5.00, 23.00, 189, 3.09
5.00, 23.03, 178, 3.09
5.00, 23.05, 164, 3.09
5.00, 23.08, 146, 3.09
5.00, 23.11, 126, 3.09
5.00, 23.14, 102, 3.10
5.00, 23.17, 77, 3.10
5.00, 23.19, 52, 3.10
5.00, 23.22, 25, 3.10
5.00, 23.25, -1, 3.11
5.00, 23.28, -29, 3.11
5.00, 23.30, -56, 3.11
5.00, 23.33, -82, 3.12
5.00, 23.36, -107, 3.12
5.00, 23.39, -130, 3.13
5.00, 23.42, -151, 3.13
5.00, 23.45, -168, 3.13
5.00, 23.48, -183, 3.13
5.00, 23.50, -192, 3.14
5.00, 23.53, -199, 3.14
5.00, 23.56, -200, 3.14
5.00, 23.59, -198, 3.14
5.00, 23.62, -192, 3.14
5.00, 23.65, -181, 3.14
5.00, 23.68, -166, 3.14
5.00, 23.71, -149, 3.14
5.00, 23.74, -127, 3.14
5.00, 23.77, -103, 3.13
5.00, 23.80, -78, 3.13
5.00, 23.82, -51, 3.13
5.00, 23.85, -24, 3.13
5.00, 23.88, 4, 3.12
5.00, 23.91, 30, 3.12
5.00, 23.93, 57, 3.12
5.00, 23.96, 82, 3.11
5.00, 23.99, 106, 3.11
5.00, 24.02, 128, 3.10
5.00, 24.04, 148, 3.11
5.00, 24.07, 166, 3.10
5.00, 24.10, 179, 3.10
5.00, 24.13, 190, 3.10
5.00, 24.16, 197, 3.10
5.00, 24.18, 199, 3.10
5.00, 24.21, 198, 3.10
5.00, 24.24, 193, 3.10
5.00, 24.27, 184, 3.09
5.00, 24.30, 172, 3.09
5.00, 24.33, 155, 3.09
5.00, 24.35, 137, 3.10
5.00, 24.38, 115, 3.10
5.00, 24.41, 90, 3.10
5.00, 24.44, 67, 3.10
5.00, 24.46, 40, 3.10
5.00, 24.49, 13, 3.11
5.00, 24.52, -13, 3.11
5.00, 24.55, -42, 3.11
5.00, 24.57, -68, 3.12
5.00, 24.60, -94, 3.12
5.00, 24.63, -118, 3.12
5.00, 24.66, -140, 3.12
5.00, 24.69, -159, 3.13
5.00, 24.72, -175, 3.13
5.00, 24.75, -188, 3.13
5.00, 24.77, -196, 3.14
5.00, 24.80, -200, 3.14
5.00, 24.83, -200, 3.14
5.00, 24.86, -196, 3.14
5.00, 24.89, -187, 3.14
5.00, 24.92, -174, 3.14
5.00, 24.95, -159, 3.14
5.00, 24.98, -140, 3.14
5.00, 25.01, -116, 3.13
5.00, 25.04, -93, 3.13
5.00, 25.07, -66, 3.13
5.00, 25.09, -39, 3.13
5.00, 25.12, -11, 3.13
5.00, 25.15, 17, 3.12
5.00, 25.18, 43, 3.12
5.00, 25.20, 69, 3.12
5.00, 25.23, 94, 3.11
5.00, 25.26, 118, 3.11
5.00, 25.29, 138, 3.11
5.00, 25.31, 157, 3.10
5.00, 25.34, 173, 3.10
5.00, 25.37, 185, 3.10
5.00, 25.40, 194, 3.10
5.00, 25.43, 198, 3.10
5.00, 25.45, 199, 3.10
5.00, 25.48, 196, 3.10
5.00, 25.51, 190, 3.09
5.00, 25.54, 179, 3.09
5.00, 25.57, 165, 3.09
5.00, 25.59, 147, 3.10
5.00, 25.62, 127, 3.10
5.00, 25.65, 104, 3.10
5.00, 25.68, 79, 3.10
5.00, 25.71, 54, 3.10
5.00, 25.73, 26, 3.10
5.00, 25.76, 1, 3.11
5.00, 25.79, -26, 3.11
5.00, 25.81, -54, 3.11
5.00, 25.84, -79, 3.12
5.00, 25.87, -105, 3.12
5.00, 25.90, -129, 3.12
5.00, 25.93, -149, 3.13
5.00, 25.96, -167, 3.13
5.00, 25.99, -182, 3.14
5.00, 26.02, -192, 3.14
5.00, 26.04, -198, 3.14
5.00, 26.07, -200, 3.14
5.00, 26.10, -199, 3.14
5.00, 26.13, -192, 3.14
5.00, 26.16, -182, 3.14
5.00, 26.19, -168, 3.14
5.00, 26.22, -150, 3.14
5.00, 26.25, -130, 3.14
5.00, 26.28, -106, 3.13
5.00, 26.31, -81, 3.13
5.00, 26.34, -53, 3.13
5.00, 26.36, -27, 3.13
5.00, 26.39, 2, 3.12
5.00, 26.42, 28, 3.12
5.00, 26.44, 53, 3.12
5.00, 26.47, 80, 3.12
5.00, 26.50, 104, 3.11
5.00, 26.53, 127, 3.11
5.00, 26.55, 147, 3.11
5.00, 26.58, 164, 3.10
5.00, 26.61, 178, 3.10
5.00, 26.64, 189, 3.10
5.00, 26.67, 196, 3.10
5.00, 26.69, 199, 3.10
5.00, 26.72, 198, 3.10
5.00, 26.75, 194, 3.10
5.00, 26.78, 185, 3.09
5.00, 26.81, 173, 3.09
5.00, 26.83, 158, 3.10
5.00, 26.86, 139, 3.10
5.00, 26.89, 117, 3.10
5.00, 26.92, 93, 3.10
5.00, 26.95, 69, 3.10
5.00, 26.97, 43, 3.10
5.00, 27.00, 16, 3.11
5.00, 27.03, -11, 3.11
5.00, 27.06, -40, 3.11
5.00, 27.08, -66, 3.11
5.00, 27.11, -91, 3.12
5.00, 27.14, -116, 3.12
5.00, 27.17, -138, 3.13
5.00, 27.20, -158, 3.13
5.00, 27.23, -174, 3.13
5.00, 27.26, -187, 3.13
5.00, 27.29, -195, 3.14
5.00, 27.31, -200, 3.14
5.00, 27.34, -200, 3.14
5.00, 27.37, -196, 3.14
5.00, 27.40, -188, 3.14
5.00, 27.43, -176, 3.14
5.00, 27.46, -160, 3.14
5.00, 27.49, -141, 3.14
5.00, 27.52, -118, 3.13
5.00, 27.55, -95, 3.13
5.00, 27.58, -69, 3.13
5.00, 27.60, -42, 3.13
5.00, 27.63, -15, 3.13
5.00, 27.66, 14, 3.12
5.00, 27.69, 40, 3.12
5.00, 27.71, 66, 3.12
5.00, 27.74, 92, 3.12
5.00, 27.77, 114, 3.11
5.00, 27.80, 137, 3.11
5.00, 27.82, 156, 3.11
5.00, 27.85, 171, 3.10
5.00, 27.88, 184, 3.10
5.00, 27.91, 193, 3.10
5.00, 27.94, 198, 3.10
5.00, 27.96, 199, 3.10
5.00, 27.99, 197, 3.10
5.00, 28.02, 190, 3.10
5.00, 28.05, 180, 3.10
5.00, 28.08, 166, 3.10
5.00, 28.10, 149, 3.10
5.00, 28.13, 129, 3.10
5.00, 28.16, 106, 3.10
5.00, 28.19, 81, 3.10
5.00, 28.22, 56, 3.10
5.00, 28.24, 31, 3.11
5.00, 28.27, 3, 3.11
5.00, 28.30, -23, 3.11
5.00, 28.32, -51, 3.11
5.00, 28.35, -77, 3.12
5.00, 28.38, -102, 3.12
5.00, 28.41, -126, 3.12
5.00, 28.44, -147, 3.12
5.00, 28.47, -166, 3.13
5.00, 28.50, -180, 3.13
5.00, 28.53, -191, 3.13
5.00, 28.56, -198, 3.14
5.00, 28.58, -200, 3.14
5.00, 28.61, -199, 3.14
5.00, 28.64, -193, 3.14
5.00, 28.67, -183, 3.14
5.00, 28.70, -170, 3.14
5.00, 28.73, -152, 3.14
5.00, 28.76, -131, 3.14
5.00, 28.79, -108, 3.13
5.00, 28.82, -83, 3.13
5.00, 28.85, -56, 3.13
5.00, 28.87, -29, 3.13
5.00, 28.90, -1, 3.13
5.00, 28.93, 27, 3.12
5.00, 28.96, 52, 3.12
5.00, 28.98, 79, 3.12
5.00, 29.01, 102, 3.12
5.00, 29.04, 125, 3.11
5.00, 29.07, 146, 3.11
5.00, 29.09, 163, 3.11
5.00, 29.12, 178, 3.10
5.00, 29.15, 189, 3.10
5.00, 29.18, 196, 3.10
5.00, 29.21, 199, 3.10
5.00, 29.23, 199, 3.09
5.00, 29.26, 194, 3.09
5.00, 29.29, 186, 3.09
5.00, 29.32, 173, 3.09
5.00, 29.35, 159, 3.09
5.00, 29.37, 140, 3.10
5.00, 29.40, 118, 3.10
5.00, 29.43, 95, 3.10
5.00, 29.46, 70, 3.10
5.00, 29.49, 44, 3.10
5.00, 29.51, 18, 3.11
5.00, 29.54, -10, 3.11
5.00, 29.57, -37, 3.11
5.00, 29.60, -64, 3.12
5.00, 29.62, -90, 3.12
5.00, 29.65, -114, 3.12
5.00, 29.68, -137, 3.13
5.00, 29.71, -157, 3.13
5.00, 29.74, -173, 3.13
5.00, 29.77, -186, 3.13
5.00, 29.80, -195, 3.14
5.00, 29.83, -200, 3.14
5.00, 29.86, -200, 3.14
5.00, 29.88, -197, 3.14
5.00, 29.92, -188, 3.14
5.00, 29.94, -177, 3.14
5.00, 29.97, -162, 3.14
5.00, 30.00, -142, 3.14
5.00, 30.03, -121, 3.13
5.00, 30.06, -96, 3.13
5.00, 30.09, -70, 3.13
5.00, 30.12, -43, 3.13
5.00, 30.14, -16, 3.12
5.00, 30.17, 12, 3.12
5.00, 30.20, 39, 3.12
5.00, 30.23, 65, 3.12
5.00, 30.25, 91, 3.12
5.00, 30.28, 113, 3.11
5.00, 30.31, 135, 3.11
5.00, 30.34, 155, 3.11
5.00, 30.36, 170, 3.10
5.00, 30.39, 184, 3.10
5.00, 30.42, 192, 3.10
5.00, 30.45, 198, 3.10
5.00, 30.48, 199, 3.10
5.00, 30.50, 197, 3.09
5.00, 30.53, 191, 3.09
5.00, 30.56, 181, 3.09
5.00, 30.59, 167, 3.09
5.00, 30.62, 150, 3.09
5.00, 30.65, 130, 3.09
5.00, 30.67, 108, 3.10
5.00, 30.70, 83, 3.10
5.00, 30.73, 57, 3.10
5.00, 30.75, 32, 3.10
5.00, 30.78, 4, 3.10
5.00, 30.81, -22, 3.11
5.00, 30.84, -48, 3.11
5.00, 30.86, -76, 3.12
5.00, 30.89, -101, 3.12
5.00, 30.92, -125, 3.12
5.00, 30.95, -146, 3.13
5.00, 30.98, -165, 3.13
5.00, 31.01, -179, 3.13
5.00, 31.04, -190, 3.14
5.00, 31.07, -198, 3.14
5.00, 31.10, -200, 3.14
5.00, 31.13, -199, 3.14
5.00, 31.15, -193, 3.14
5.00, 31.18, -184, 3.14
5.00, 31.21, -170, 3.14
5.00, 31.24, -153, 3.14
5.00, 31.27, -133, 3.14
5.00, 31.30, -110, 3.13
5.00, 31.33, -84, 3.13
5.00, 31.36, -59, 3.13
5.00, 31.39, -30, 3.13
5.00, 31.41, -2, 3.12
5.00, 31.44, 24, 3.12
5.00, 31.47, 51, 3.12
5.00, 31.50, 77, 3.12
5.00, 31.52, 101, 3.11
5.00, 31.55, 124, 3.11
5.00, 31.58, 145, 3.11
5.00, 31.61, 162, 3.10
5.00, 31.63, 177, 3.10
5.00, 31.66, 188, 3.10
5.00, 31.69, 195, 3.10
5.00, 31.72, 199, 3.10
5.00, 31.75, 199, 3.10
5.00, 31.77, 195, 3.10
5.00, 31.80, 186, 3.09
5.00, 31.83, 175, 3.09
5.00, 31.86, 159, 3.09
5.00, 31.89, 141, 3.10
5.00, 31.92, 119, 3.10
5.00, 31.94, 96, 3.10
5.00, 31.97, 72, 3.10
5.00, 32.00, 46, 3.10
5.00, 32.02, 20, 3.10
5.00, 32.05, -8, 3.11
5.00, 32.08, -34, 3.11
5.00, 32.11, -61, 3.12
5.00, 32.13, -88, 3.12
5.00, 32.16, -112, 3.12
5.00, 32.19, -135, 3.13
5.00, 32.22, -155, 3.13
5.00, 32.25, -172, 3.13
5.00, 32.28, -185, 3.13
5.00, 32.31, -194, 3.14
5.00, 32.34, -199, 3.14
5.00, 32.37, -200, 3.14
5.00, 32.40, -197, 3.14
5.00, 32.42, -190, 3.14
5.00, 32.45, -178, 3.14
5.00, 32.48, -163, 3.14
5.00, 32.51, -144, 3.13
5.00, 32.54, -123, 3.14
5.00, 32.57, -99, 3.13
5.00, 32.60, -72, 3.13
5.00, 32.63, -47, 3.13
5.00, 32.65, -18, 3.13
5.00, 32.68, 10, 3.12
5.00, 32.71, 37, 3.12
5.00, 32.74, 63, 3.12
5.00, 32.76, 87, 3.12
5.00, 32.79, 111, 3.11
5.00, 32.82, 133, 3.11
5.00, 32.85, 153, 3.11
5.00, 32.88, 169, 3.10
5.00, 32.90, 182, 3.10
5.00, 32.93, 192, 3.10
5.00, 32.96, 198, 3.10
5.00, 32.99, 199, 3.10
5.00, 33.02, 198, 3.10
5.00, 33.04, 191, 3.09
5.00, 33.07, 182, 3.09
5.00, 33.10, 169, 3.10
5.00, 33.13, 152, 3.10
5.00, 33.16, 132, 3.10
5.00, 33.18, 110, 3.10
5.00, 33.21, 85, 3.10
5.00, 33.24, 60, 3.10
5.00, 33.27, 34, 3.10
5.00, 33.29, 7, 3.11
5.00, 33.32, -19, 3.11
5.00, 33.35, -46, 3.11
5.00, 33.38, -74, 3.12
5.00, 33.40, -98, 3.12
5.00, 33.43, -122, 3.12
5.00, 33.46, -144, 3.12
5.00, 33.49, -162, 3.13
5.00, 33.52, -178, 3.13
5.00, 33.55, -189, 3.13
5.00, 33.58, -197, 3.14
5.00, 33.61, -200, 3.14
5.00, 33.63, -200, 3.14
5.00, 33.67, -194, 3.14
5.00, 33.69, -185, 3.14
5.00, 33.72, -172, 3.14
5.00, 33.75, -155, 3.14
5.00, 33.78, -136, 3.13
5.00, 33.81, -113, 3.13
5.00, 33.84, -88, 3.13
5.00, 33.87, -62, 3.13
5.00, 33.90, -35, 3.13
5.00, 33.92, -6, 3.13
5.00, 33.95, 20, 3.12
5.00, 33.98, 48, 3.12
5.00, 34.00, 73, 3.12
5.00, 34.03, 97, 3.11
5.00, 34.06, 120, 3.11
5.00, 34.09, 141, 3.11
5.00, 34.12, 160, 3.11
5.00, 34.14, 175, 3.10
5.00, 34.17, 186, 3.10
5.00, 34.20, 195, 3.10
5.00, 34.23, 199, 3.10
5.00, 34.26, 199, 3.10
5.00, 34.28, 196, 3.09
5.00, 34.31, 188, 3.09
5.00, 34.34, 177, 3.09
5.00, 34.37, 162, 3.09
5.00, 34.40, 144, 3.09
5.00, 34.42, 124, 3.09
5.00, 34.45, 100, 3.10
5.00, 34.48, 75, 3.10
5.00, 34.51, 49, 3.10
5.00, 34.53, 23, 3.10
5.00, 34.56, -4, 3.11
5.00, 34.59, -31, 3.11
5.00, 34.62, -58, 3.12
5.00, 34.64, -84, 3.12
5.00, 34.67, -109, 3.12
5.00, 34.70, -132, 3.13
5.00, 34.73, -153, 3.13
5.00, 34.76, -170, 3.13
5.00, 34.79, -184, 3.14
5.00, 34.82, -193, 3.14
5.00, 34.85, -199, 3.14
5.00, 34.88, -200, 3.14
5.00, 34.91, -198, 3.14
5.00, 34.93, -191, 3.14
5.00, 34.96, -180, 3.14
5.00, 34.99, -165, 3.14
5.00, 35.02, -147, 3.14
5.00, 35.05, -125, 3.13
5.00, 35.08, -101, 3.13
5.00, 35.11, -75, 3.13
5.00, 35.14, -49, 3.13
5.00, 35.17, -21, 3.13
5.00, 35.19, 7, 3.12
5.00, 35.22, 33, 3.12
5.00, 35.25, 60, 3.12
5.00, 35.27, 84, 3.12
5.00, 35.30, 108, 3.11
5.00, 35.33, 131, 3.11
5.00, 35.36, 150, 3.11
5.00, 35.38, 167, 3.10
5.00, 35.41, 180, 3.10
5.00, 35.44, 191, 3.10
5.00, 35.47, 197, 3.10
5.00, 35.50, 199, 3.10
5.00, 35.53, 198, 3.09
5.00, 35.55, 193, 3.09
5.00, 35.58, 183, 3.09
5.00, 35.61, 171, 3.09
5.00, 35.64, 154, 3.09
5.00, 35.67, 135, 3.10
5.00, 35.69, 113, 3.10
5.00, 35.72, 88, 3.10
5.00, 35.75, 64, 3.10
5.00, 35.78, 37, 3.10
5.00, 35.80, 11, 3.10
5.00, 35.83, -15, 3.11
5.00, 35.86, -44, 3.11
5.00, 35.89, -71, 3.11
5.00, 35.91, -96, 3.12
5.00, 35.94, -120, 3.12
5.00, 35.97, -142, 3.12
5.00, 36.00, -161, 3.13
5.00, 36.03, -176, 3.13
5.00, 36.06, -189, 3.13
5.00, 36.09, -196, 3.14
5.00, 36.12, -200, 3.14
5.00, 36.15, -200, 3.14
5.00, 36.18, -195, 3.14
5.00, 36.20, -186, 3.14
5.00, 36.23, -174, 3.14
5.00, 36.26, -157, 3.14
5.00, 36.29, -138, 3.14
5.00, 36.32, -115, 3.13
5.00, 36.35, -91, 3.13
5.00, 36.38, -64, 3.13
5.00, 36.41, -37, 3.13
5.00, 36.43, -10, 3.13
5.00, 36.46, 19, 3.12
5.00, 36.49, 46, 3.12
5.00, 36.52, 71, 3.12
5.00, 36.54, 96, 3.12
5.00, 36.57, 119, 3.11
5.00, 36.60, 140, 3.11
5.00, 36.63, 158, 3.11
5.00, 36.65, 174, 3.10
5.00, 36.68, 186, 3.10
5.00, 36.71, 194, 3.10
5.00, 36.74, 199, 3.10
5.00, 36.77, 199, 3.10
5.00, 36.79, 196, 3.09
5.00, 36.82, 189, 3.09
5.00, 36.85, 178, 3.09
5.00, 36.88, 163, 3.09
5.00, 36.91, 145, 3.10
5.00, 36.94, 125, 3.10
5.00, 36.96, 102, 3.10
5.00, 36.99, 76, 3.10
5.00, 37.02, 52, 3.10
5.00, 37.05, 24, 3.10
5.00, 37.07, -2, 3.11
5.00, 37.10, -29, 3.11
5.00, 37.13, -57, 3.12
5.00, 37.15, -82, 3.12
5.00, 37.18, -108, 3.12
5.00, 37.21, -131, 3.13
5.00, 37.24, -152, 3.13
5.00, 37.27, -169, 3.13
5.00, 37.30, -183, 3.13
5.00, 37.33, -193, 3.14
5.00, 37.36, -199, 3.14
5.00, 37.39, -200, 3.14
5.00, 37.42, -198, 3.14
5.00, 37.45, -191, 3.14
5.00, 37.47, -181, 3.14
5.00, 37.51, -166, 3.13
5.00, 37.53, -148, 3.13
5.00, 37.56, -127, 3.13
5.00, 37.59, -103, 3.13
5.00, 37.62, -78, 3.13
5.00, 37.65, -50, 3.13
5.00, 37.68, -23, 3.13
5.00, 37.71, 5, 3.12
5.00, 37.73, 31, 3.12
5.00, 37.76, 57, 3.12
5.00, 37.79, 83, 3.12
5.00, 37.81, 106, 3.12
5.00, 37.84, 129, 3.11
5.00, 37.87, 149, 3.11
5.00, 37.90, 166, 3.10
5.00, 37.92, 180, 3.10
5.00, 37.95, 190, 3.10
5.00, 37.98, 197, 3.10
5.00, 38.01, 199, 3.10
5.00, 38.04, 198, 3.10
5.00, 38.06, 193, 3.10
5.00, 38.09, 184, 3.09
5.00, 38.12, 171, 3.09
5.00, 38.15, 155, 3.10
5.00, 38.18, 136, 3.10
5.00, 38.21, 114, 3.10
5.00, 38.23, 90, 3.10
5.00, 38.26, 66, 3.10
5.00, 38.29, 40, 3.10
5.00, 38.31, 12, 3.10
5.00, 38.34, -14, 3.11
5.00, 38.37, -43, 3.11
5.00, 38.40, -69, 3.12
5.00, 38.43, -94, 3.12
5.00, 38.45, -119, 3.12
5.00, 38.48, -140, 3.13
5.00, 38.51, -160, 3.13
5.00, 38.54, -176, 3.13
5.00, 38.57, -188, 3.14
5.00, 38.60, -196, 3.14
5.00, 38.63, -200, 3.14
5.00, 38.66, -200, 3.14
5.00, 38.69, -196, 3.14
5.00, 38.72, -187, 3.14
5.00, 38.75, -174, 3.14
5.00, 38.77, -158, 3.14
5.00, 38.80, -139, 3.14
5.00, 38.83, -116, 3.13
5.00, 38.86, -92, 3.13
5.00, 38.89, -66, 3.13
5.00, 38.92, -38, 3.13
5.00, 38.95, -11, 3.13
5.00, 38.97, 18, 3.12
5.00, 39.00, 44, 3.12
5.00, 39.03, 69, 3.12
5.00, 39.06, 95, 3.11
5.00, 39.08, 117, 3.11
5.00, 39.11, 139, 3.11
5.00, 39.14, 158, 3.10
5.00, 39.17, 173, 3.10
5.00, 39.19, 185, 3.10
5.00, 39.22, 194, 3.10
5.00, 39.25, 199, 3.10
5.00, 39.28, 199, 3.10
5.00, 39.31, 196, 3.09
5.00, 39.33, 189, 3.09
5.00, 39.36, 179, 3.09
5.00, 39.39, 164, 3.09
5.00, 39.42, 147, 3.10
5.00, 39.45, 126, 3.10
5.00, 39.47, 103, 3.10
5.00, 39.50, 78, 3.10
5.00, 39.53, 53, 3.10
5.00, 39.56, 26, 3.11
5.00, 39.58, 0, 3.11
5.00, 39.61, -26, 3.11
5.00, 39.64, -55, 3.12
5.00, 39.67, -80, 3.12
5.00, 39.69, -105, 3.12
5.00, 39.72, -129, 3.12
5.00, 39.75, -149, 3.13
5.00, 39.78, -168, 3.13
5.00, 39.81, -182, 3.14
5.00, 39.84, -192, 3.14
5.00, 39.87, -198, 3.14
5.00, 39.90, -200, 3.14
5.00, 39.93, -198, 3.14
5.00, 39.96, -192, 3.14
5.00, 39.99, -182, 3.14
5.00, 40.01, -168, 3.14
5.00, 40.04, -150, 3.14
5.00, 40.07, -129, 3.14
5.00, 40.10, -105, 3.13
5.00, 40.13, -80, 3.13
5.00, 40.16, -53, 3.13
5.00, 40.19, -26, 3.13
5.00, 40.22, 2, 3.12
5.00, 40.24, 29, 3.12
5.00, 40.27, 54, 3.12
5.00, 40.29, 80, 3.12
5.00, 40.32, 105, 3.11
5.00, 40.35, 127, 3.11
5.00, 40.38, 148, 3.11
5.00, 40.41, 165, 3.11
5.00, 40.44, 179, 3.10
5.00, 40.46, 189, 3.10
5.00, 40.49, 196, 3.10
5.00, 40.52, 199, 3.10
5.00, 40.55, 198, 3.10
5.00, 40.58, 193, 3.10
5.00, 40.60, 185, 3.10
5.00, 40.63, 172, 3.10
5.00, 40.66, 157, 3.10
5.00, 40.69, 139, 3.10
5.00, 40.72, 116, 3.10
5.00, 40.74, 93, 3.10
5.00, 40.77, 68, 3.10
5.00, 40.80, 42, 3.11
5.00, 40.82, 16, 3.11
5.00, 40.85, -12, 3.11
5.00, 40.88, -40, 3.11
5.00, 40.91, -67, 3.12
5.00, 40.94, -92, 3.12
5.00, 40.97, -117, 3.12
5.00, 40.99, -138, 3.12
5.00, 41.02, -158, 3.13
5.00, 41.05, -175, 3.13
5.00, 41.08, -187, 3.14
5.00, 41.11, -195, 3.14
5.00, 41.14, -200, 3.14
5.00, 41.17, -200, 3.14
5.00, 41.20, -196, 3.14
5.00, 41.23, -188, 3.14
5.00, 41.26, -176, 3.14
5.00, 41.28, -160, 3.14
5.00, 41.31, -140, 3.14
5.00, 41.34, -119, 3.13
5.00, 41.37, -94, 3.13
5.00, 41.40, -68, 3.13
5.00, 41.43, -41, 3.13
5.00, 41.46, -14, 3.13
5.00, 41.48, 14, 3.12
5.00, 41.51, 41, 3.12
5.00, 41.54, 67, 3.12
5.00, 41.57, 93, 3.12
5.00, 41.59, 115, 3.11
5.00, 41.62, 137, 3.11
5.00, 41.65, 156, 3.10
5.00, 41.68, 171, 3.10
5.00, 41.71, 184, 3.10
5.00, 41.73, 193, 3.10
5.00, 41.76, 198, 3.10
5.00, 41.79, 199, 3.09
5.00, 41.82, 197, 3.10
5.00, 41.85, 190, 3.10
5.00, 41.87, 180, 3.09
5.00, 41.90, 165, 3.09
5.00, 41.93, 149, 3.10
5.00, 41.96, 129, 3.10
5.00, 41.99, 105, 3.10
5.00, 42.01, 81, 3.10
5.00, 42.04, 55, 3.10
5.00, 42.07, 30, 3.10
5.00, 42.10, 2, 3.11
5.00, 42.12, -24, 3.11
5.00, 42.15, -51, 3.12
5.00, 42.18, -78, 3.12
5.00, 42.21, -103, 3.12
5.00, 42.23, -127, 3.12
5.00, 42.26, -148, 3.13
5.00, 42.29, -166, 3.13
5.00, 42.32, -180, 3.13
5.00, 42.35, -191, 3.14
5.00, 42.38, -198, 3.14
5.00, 42.41, -200, 3.14
5.00, 42.44, -199, 3.14
5.00, 42.47, -193, 3.14
5.00, 42.50, -183, 3.14
5.00, 42.53, -169, 3.14
5.00, 42.55, -152, 3.14
5.00, 42.58, -131, 3.14
5.00, 42.61, -108, 3.14
5.00, 42.64, -82, 3.13
5.00, 42.67, -55, 3.13
5.00, 42.70, -28, 3.13
5.00, 42.73, 0, 3.12
5.00, 42.75, 26, 3.12
5.00, 42.78, 52, 3.12
5.00, 42.81, 78, 3.12
5.00, 42.83, 102, 3.11
5.00, 42.86, 125, 3.11
5.00, 42.89, 145, 3.11
5.00, 42.92, 163, 3.10
5.00, 42.95, 177, 3.10
5.00, 42.97, 189, 3.10
5.00, 43.00, 196, 3.10
5.00, 43.03, 199, 3.10
5.00, 43.06, 199, 3.10
5.00, 43.09, 194, 3.09
5.00, 43.11, 186, 3.09
5.00, 43.14, 174, 3.09
5.00, 43.17, 159, 3.09
5.00, 43.20, 140, 3.10
5.00, 43.23, 118, 3.10
5.00, 43.25, 95, 3.10
5.00, 43.28, 71, 3.10
5.00, 43.31, 44, 3.10
5.00, 43.34, 18, 3.11
5.00, 43.36, -10, 3.11
5.00, 43.39, -36, 3.11
5.00, 43.42, -63, 3.12
5.00, 43.45, -90, 3.12
5.00, 43.47, -113, 3.12
5.00, 43.50, -137, 3.12
5.00, 43.53, -157, 3.13
5.00, 43.56, -173, 3.13
5.00, 43.59, -186, 3.13
5.00, 43.62, -195, 3.14
5.00, 43.65, -200, 3.14
5.00, 43.68, -200, 3.14
5.00, 43.71, -197, 3.14
5.00, 43.74, -189, 3.14
5.00, 43.77, -177, 3.14
5.00, 43.79, -162, 3.13
5.00, 43.83, -142, 3.13
5.00, 43.85, -121, 3.13
5.00, 43.88, -97, 3.13
5.00, 43.91, -70, 3.13
5.00, 43.94, -44, 3.13
5.00, 43.97, -16, 3.12
5.00, 44.00, 12, 3.13
5.00, 44.02, 38, 3.12
5.00, 44.05, 65, 3.12
5.00, 44.08, 90, 3.12
5.00, 44.10, 113, 3.12
5.00, 44.13, 135, 3.11
5.00, 44.16, 155, 3.11
5.00, 44.19, 170, 3.11
5.00, 44.22, 183, 3.10
5.00, 44.24, 192, 3.10
5.00, 44.27, 198, 3.10
5.00, 44.30, 199, 3.10
5.00, 44.33, 197, 3.10
5.00, 44.36, 191, 3.09
5.00, 44.38, 181, 3.09
5.00, 44.41, 168, 3.09
5.00, 44.44, 150, 3.10
5.00, 44.47, 130, 3.09
5.00, 44.50, 108, 3.10
5.00, 44.52, 83, 3.10
5.00, 44.55, 58, 3.10
5.00, 44.58, 32, 3.10
5.00, 44.61, 5, 3.11
5.00, 44.63, -22, 3.11
5.00, 44.66, -48, 3.11
5.00, 44.69, -75, 3.12
5.00, 44.72, -101, 3.12
5.00, 44.74, -124, 3.12
5.00, 44.77, -146, 3.13
5.00, 44.80, -165, 3.13
5.00, 44.83, -179, 3.13
5.00, 44.86, -190, 3.14
5.00, 44.89, -198, 3.14
5.00, 44.92, -200, 3.14
5.00, 44.95, -199, 3.14
5.00, 44.98, -193, 3.14
5.00, 45.01, -184, 3.14
5.00, 45.04, -170, 3.14
5.00, 45.06, -153, 3.14
5.00, 45.09, -133, 3.14
5.00, 45.12, -110, 3.13
5.00, 45.15, -85, 3.13
5.00, 45.18, -59, 3.13
5.00, 45.21, -31, 3.13
5.00, 45.24, -2, 3.13
5.00, 45.26, 24, 3.12
5.00, 45.29, 51, 3.12
5.00, 45.32, 77, 3.12
5.00, 45.34, 100, 3.11
5.00, 45.37, 124, 3.11
5.00, 45.40, 144, 3.11
5.00, 45.43, 162, 3.10
5.00, 45.46, 177, 3.10
5.00, 45.49, 188, 3.10
5.00, 45.51, 195, 3.10
5.00, 45.54, 199, 3.10
5.00, 45.57, 199, 3.10
5.00, 45.60, 195, 3.10
5.00, 45.63, 186, 3.09
5.00, 45.65, 175, 3.09
5.00, 45.68, 160, 3.09
5.00, 45.71, 141, 3.09
5.00, 45.74, 121, 3.10
5.00, 45.77, 96, 3.10
5.00, 45.79, 72, 3.10
5.00, 45.82, 47, 3.10
5.00, 45.85, 20, 3.11
5.00, 45.87, -7, 3.11
